0,Test104,IEC104,V1.00.00,0
1,1,1,1#1C开关,
1,2,1,1#2C开关,
1,3,1,2#1C开关,
1,4,1,2#2C开关,
1,5,1,高压侧母联开关,
1,6,2,高压侧母联刀闸,
1,7,1,低压侧母联开关,
1,8,2,低压侧母联刀闸,
1,9,7,1#变本体保护,
1,10,7,1#变分头轻瓦斯保护,
1,11,1,1#低压侧开关,
1,12,7,2#变本体保护,
1,13,7,2#变分头轻瓦斯保护,
1,14,1,2#低压侧开关,
1,15,7,1#1C保护,
1,16,2,1#1C刀闸
1,17,7,1#2C保护
1,18,2,1#2C刀闸
1,19,7,2#1C保护
1,20,2,2#1C刀闸
1,21,7,2#2C保护
1,22,2,2#2C刀闸
1,23,0,YX23
1,24,0,YX24
1,25,0,YX25
1,26,0,YX26
1,27,0,YX27
1,28,0,YX28
1,29,0,YX29
1,30,0,YX30
1,31,0,YX31
1,32,0,YX32
1,33,0,YX33
1,34,0,YX34
1,35,0,YX35
1,36,0,YX36
1,37,0,YX37
1,38,0,YX38
1,39,0,YX39
1,40,0,YX40
2,2049,4,,1,0,2,1#变高压侧无功
2,2050,2,,1,0,2,1#变低压侧母线电压
2,2051,1,,1,0,2,1#变高压侧进线电流
2,2052,4,,1,0,2,2#变高压侧无功
2,2053,2,,1,0,2,2#变低压侧母线电压
2,2054,1,,1,0,2,2#变高压侧进线电流
2,2055,0,,1,0,2,YC7
2,2056,0,,1,0,2,YC8
2,2057,0,,1,0,2,YC9
2,2058,0,,1,0,2,YC10
2,2059,0,,1,0,2,YC11
2,2060,0,,1,0,2,YC12
2,2061,0,,1,0,2,YC13
2,2062,0,,1,0,2,YC14
2,2063,0,,1,0,2,YC15
2,2064,0,,1,0,2,YC16
2,2065,0,,1,0,2,YC17
2,2066,0,,1,0,2,YC18
2,2067,0,,1,0,2,YC19
2,2068,0,,1,0,2,YC20
2,2069,10,,1,0,2,1#变档位
2,2070,10,,1,0,2,2#变档位
3,4609,0,,1,0,DD1,
3,4610,0,,1,0,DD2
3,4611,0,,1,0,DD3
3,4612,0,,1,0,DD4
3,4613,0,,1,0,DD5
3,4614,0,,1,0,DD6
3,4615,0,,1,0,DD7
3,4616,0,,1,0,DD8
3,4617,0,,1,0,DD9
3,4618,0,,1,0,DD10
5,3073,0,1#1C投切
5,3074,0,1#2C投切
5,3075,0,2#1C投切
5,3076,0,2#2C投切
5,3077,0,YK5
5,3078,0,YK6
5,3079,0,YK7
5,3080,0,YK8
5,3081,0,YK9
5,3082,0,YK10
5,3083,0,YK11
5,3084,0,YK12
5,3085,0,YK13
5,3086,0,YK14
5,3087,0,YK15
5,3088,0,YK16
5,3089,0,YK17
5,3090,0,YK18
5,3091,0,YK19
5,3092,0,YK20
5,3093,1,1#变档位遥调
5,3094,1,2#变档位遥调
5,4096,3,复归
7,4868,6,4,,100,-100,1,1,FV1
7,4869,6,4,,100,-100,1,1,FV2
7,4870,6,4,,100,-100,1,1,FV3
7,4871,6,4,,100,-100,1,1,FV4
7,4872,6,4,,100,-100,1,1,FV5
7,4873,6,4,,100,-100,1,1,FV6
7,4874,6,4,,100,-100,1,1,FV7
7,4875,6,4,,100,-100,1,1,FV8
7,4876,6,4,,100,-100,1,1,FV9
7,4877,6,4,,100,-100,1,1,FV10